country,year,total_exports_usd,exports_oil_crude_usd,exports_oil_refined_usd,exports_nat_gas_lng_usd,exports_energy_total_usd,exports_copper_ore_usd,exports_copper_metal_usd,exports_aluminum_usd,exports_nickel_usd,exports_steel_primary_usd,exports_steel_articles_usd,exports_iron_ore_usd,exports_gold_usd,exports_precious_total_usd,exports_wheat_usd,exports_corn_usd,exports_cereals_total_usd,exports_soybeans_usd,exports_oilseeds_total_usd,exports_live_cattle_usd,exports_meat_beef_fresh_usd,exports_meat_beef_frozen_usd,exports_livestock_total_usd,gdp_usd,share_oil_crude,share_oil_refined,share_nat_gas_lng,share_energy_total,share_copper_ore,share_copper_metal,share_aluminum,share_nickel,share_steel_primary,share_steel_articles,share_iron_ore,share_gold,share_precious_total,share_wheat,share_corn,share_cereals_total,share_soybeans,share_oilseeds_total,share_live_cattle,share_meat_beef_fresh,share_meat_beef_frozen,share_livestock_total,expgdp_oil_crude,expgdp_oil_refined,expgdp_nat_gas_lng,expgdp_energy_total,expgdp_copper_ore,expgdp_copper_metal,expgdp_aluminum,expgdp_nickel,expgdp_steel_primary,expgdp_steel_articles,expgdp_iron_ore,expgdp_gold,expgdp_precious_total,expgdp_wheat,expgdp_corn,expgdp_cereals_total,expgdp_soybeans,expgdp_oilseeds_total,expgdp_live_cattle,expgdp_meat_beef_fresh,expgdp_meat_beef_frozen,expgdp_livestock_total
SAU,2008,312999364049,247097213671,21776362954,10313384358,560219182406,0,111097206,561785502,4926139,1104924848,1159035849,0,314850794,1137938223,729334,27200,11872282,0,4966940,0,0,0,0,5.19797e+11,0.789449570997585,0.0695731859397354,0.0329501767178845,1.78984128005544,0,0.000354943871331981,0.00179484550617826,1.57384952361399e-05,0.00353011850793098,0.00370299745662919,0,0.00100591512368284,0.00363559276376631,2.33014530945125e-06,8.69011350315135e-08,3.79306904858164e-05,0,1.58688501335818e-05,0,0,0,0,0.475372527488616,0.0418939758290256,0.019841177148002,1.0777653245517,0,0.000213731910726688,0.00108077865397453,9.47704392291606e-06,0.00212568531176594,0.00222978556821221,0,0.000605718759438781,0.00218919736551,1.40311313839826e-06,5.23281204008488e-08,2.28402280120893e-05,0,9.55553802734529e-06,0,0,0,0
SAU,2009,191810272744,142194191157,15174271961,5252102890,325701181386,0,90371265,524900340,9569977,583068540,934083270,0,466700402,1355367351,1311591,3199238,21540182,0,2230612,0,0,0,0,4.29098e+11,0.741327297661371,0.07911084085289,0.0273817601886721,1.69803825794408,0,0.00047114924402727,0.0027365601043723,4.98929325478443e-05,0.00303981914867612,0.00486982921528231,0,0.00243313559447821,0.00706618749668817,6.837960142784e-06,1.66791796614036e-05,0.000112299418023083,0,1.16292624377689e-05,0,0,0,0,0.331379291343702,0.0353631850090189,0.012239868025486,0.7590368199945,0,0.000210607518562193,0.00122326447571417,2.23025439410111e-05,0.00135882371859109,0.00217685300327664,0,0.00108763126838158,0.00315864289975717,3.05662342868063e-06,7.45572806212101e-06,5.01987471393481e-05,0,5.19837426415411e-06,0,0,0,0
SAU,2010,250577015621,189433610925,17954081109,7050620813,429685770706,0,77316630,506839034,9875212,656878688,850061329,0,185490899,716467563,923468,86667,14484018,0,1050935,0,0,0,0,5.28207e+11,0.75598957252935,0.0716509495673606,0.0281375400514153,1.71478525131732,0,0.000308554357263725,0.0020226876465262,3.94098875171231e-05,0.0026214642487144,0.00339241540926374,0,0.00074025504111102,0.00285927087615914,3.68536594512225e-06,3.45869711095469e-07,5.78026598493264e-05,0,4.19405984780962e-06,0,0,0,0,0.358635176976072,0.033990615627964,0.0133482154022949,0.813479887063216,0,0.000146375625465017,0.000959546227142011,1.86957234569023e-05,0.00124360087617165,0.00160933370629318,0,0.00035117084589943,0.0013564143659588,1.74830700842662e-06,1.64077719530411e-07,2.74211019543474e-05,0,1.98962717268041e-06,0,0,0,0
SAU,2011,364139418640,284976017553,22971189514,8176501687,633745721514,0,76248362,506790500,8893344,817712755,1016378870,0,377420472,1409988429,1068801,332800,16609353,0,1665335,0,0,0,0,6.80661e+11,0.782601396512737,0.063083501368222,0.0224543163097746,1.74039307219453,0,0.000209393320516562,0.0013917485283323,2.44229093164787e-05,0.00224560350553099,0.00279118056978288,0,0.00103647244071955,0.00387211149582781,2.93514227048473e-06,9.13935660256043e-07,4.56126201937521e-05,0,4.57334447948467e-06,0,0,0,0,0.418675401636057,0.0337483556630981,0.0120125902424261,0.931073943584251,0,0.000112021053064595,0.000744556394445987,1.30657463847642e-05,0.00120135097353896,0.00149322330793156,0,0.000554491107908342,0.0020714987769242,1.57023981100724e-06,4.88936489676947e-07,2.44017991334894e-05,0,2.44664377715192e-06,0,0,0,0
SAU,2012,387373982617,305237240213,22729548945,8155722728,673604615871,22797362,164347139,595780745,16215220,633076791,1106712583,0,330247613,1263327713,1454935,0,14356284,0,2264003,0,0,0,0,7.51921e+11,0.787965258148973,0.058675982293506,0.0210538732438922,1.7388999935419,5.88510406558201e-05,0.000424259620870025,0.00153799886346279,4.18593419476809e-05,0.00163427803468652,0.00285696157373123,0,0.000852529152239217,0.0032612611318532,3.75589240705024e-06,0,3.70605271500492e-05,0,5.84448905087784e-06,0,0,0,0,0.40594323102161,0.0302286396376747,0.0108465154291475,0.895844930346406,3.03188260468852e-05,0.000218569688836992,0.000792344867346437,2.15650580313623e-05,0.000841945883942595,0.00147184688684051,0,0.000439205199748378,0.00168013356855308,1.93495726279755e-06,0,1.90928089520043e-05,0,3.01095859804421e-06,0,0,0,0
SAU,2013,375360918001,293994567493,19059433424,7848985811,642831125938,142869512,471738456,1038331698,49812062,739802258,858029073,0,210349863,1013359667,1636535,167467,17226688,0,2764270,0,0,0,0,7.69755e+11,0.783231693535598,0.0507762862620376,0.0209105035569502,1.71256807810846,0.000380619039299183,0.00125675965018485,0.00276622218298505,0.000132704444206062,0.00197090912378371,0.00228587748977563,0,0.000560393618281378,0.00269969413011,4.3598971590208e-06,4.46149271191717e-07,4.58936644010289e-05,0,7.36429891188788e-06,0,0,0,0,0.381932650639489,0.0247603892459289,0.0101967324811141,0.835111335344363,0.000185603876558126,0.000612842340744782,0.00134891192392385,6.47115796584628e-05,0.000961087953959377,0.0011146781417464,0,0.000273268589356354,0.00131647039252749,2.12604659924262e-06,2.17558833654864e-07,2.23794428097252e-05,0,3.59110366285377e-06,0,0,0,0
SAU,2014,341947182544,250522819622,25787704044,6868573212,567900439424,138340466,573200449,2026525348,48771885,424506726,849353367,0,319144919,1133019359,0,40288,11297226,55763,2483458,0,0,0,0,7.87153e+11,0.732636010503652,0.0754142901606793,0.020086649525519,1.66078408717675,0.000404566766629811,0.00167628358489617,0.00592642797324185,0.000142629878208528,0.00124143946103541,0.00248387297909878,0,0.000933316416370631,0.00331343381913728,0,1.17819365260645e-07,3.30379268399041e-05,1.6307489240045e-07,7.26269472824342e-06,0,0,0,0,0.318264453825368,0.0327607263695876,0.00872584264050318,0.721461316191388,0.000175747873666238,0.000728194453937163,0.00257449993584475,6.1959854056327e-05,0.000539293791677095,0.00107901941172809,0,0.000405442041127964,0.00143938898663919,0,5.11819176195733e-08,1.43520078053441e-05,7.08413739133307e-08,3.15498765805377e-06,0,0,0,0
SAU,2015,203688802561.012,129811454824.09,17451969985.637,4091934145.39,304414288539.9,168984507.02,467514698.581,2032133571.487,30434447.354,392059700.275,801525854.751,0,311655800.702,1004707563.083,0,42688.235,10672052.664,75638.217,2781341.559,0,0,0,0,6.93415e+11,0.637302852154609,0.0856795747542849,0.0200891462561587,1.49450674122706,0.000829620994847683,0.00229524005592287,0.00997665824501229,0.000149416398797297,0.00192479751142709,0.00393505114013773,0,0.00153005858340518,0.00493256158635453,0,2.09575757053279e-07,5.23939093844068e-05,3.71342047520475e-07,1.36548574297151e-05,0,0,0,0,0.187206009134631,0.0251681460390055,0.00590113300893404,0.439007360007932,0.000243698949431437,0.00067422063061947,0.00293061668912123,4.38906677155816e-05,0.00056540412346863,0.0011559107529416,0,0.000449450618607904,0.00144892677989804,0,6.15623183807677e-08,1.53905708183411e-05,1.09080733759725e-07,4.01107786678973e-06,0,0,0,0
SAU,2016,183604286533.01,111980929354.94,18730224604.63,4290115770.78,271218074662.709,371366246.78,417859302.984,1938260490.244,34280387.959,341645340.31,781172581.613,0,826861274.447,2039166221.439,523262.908,32003.848,10872507.126,0,1747143.38,0,0,0,0,6.89279e+11,0.609903676376352,0.102014092145188,0.0233660981003768,1.47718814077877,0.00202264475297657,0.00227586899453392,0.0105567278784394,0.000186707993622125,0.00186076995674377,0.00425465328922238,0,0.00450349656895586,0.0111063105330734,2.84994930064404e-06,1.74308827992674e-07,5.92170658501769e-05,0,9.51580931464736e-06,0,0,0,0,0.162460961896329,0.0271736475427657,0.00622406278267581,0.39348083238095,0.000538774932617996,0.000606226655656128,0.00281201152253877,4.97336897816414e-05,0.000495656099068737,0.0011333184118666,0,0.00119960317149804,0.00295840468292085,7.59145292399739e-07,4.64309053373162e-08,1.57737391187023e-05,0,2.53474047519219e-06,0,0,0,0
SAU,2017,221835062773.815,0,4014104.687,0,170248959510.919,521996056.24,569567986.206,2152424934.667,39367192.816,548434493.453,741742703.897,0,561425016.272,1633294579.908,184928.044,155965.37,18001718.142,47274.145,2688746.772,0,0,0,0,7.41266e+11,0,1.80949965114073e-05,0,0.767457395517797,0.00235308183347117,0.00256752913215859,0.00970281662309457,0.000177461544283192,0.00247226243946922,0.00334366756373986,0,0.00253082181532517,0.00736265295253763,8.33628560281087e-07,7.03069064239965e-07,8.11491110418136e-05,2.13104927638067e-07,1.21204769813213e-05,0,0,0,0,0,5.41520140813149e-06,0,0.229673234049476,0.000704195331014777,0.000768371928843357,0.00290371463775082,5.31080513823648e-05,0.000739861930066939,0.00100064309424282,0,0.000757386709051811,0.00220338526238624,2.49475955999601e-07,2.10404051986736e-07,2.42850989280501e-05,6.37748729875645e-08,3.6272360691034e-06,0,0,0,0
SAU,2018,294371571727.375,187867943533.89,35713519137.523,6491984980.831,461662241447.24,915868616.884,574627353.962,2260713920.723,36504771.496,1407296158.045,945505644.588,0,522309631.955,1484031546.037,17077.869,42836.805,12388691.948,44501.339,4711595.789,0,0,0,0,8.86564e+11,0.638200021936491,0.121321223132912,0.0220537090002814,1.56829764076131,0.00311126720392759,0.00195204771503607,0.00767979702475042,0.000124009160537445,0.00478067956693975,0.00321194617754617,0,0.00177432089956949,0.00504135483371811,5.80146679918408e-08,1.4551950362813e-07,4.20852186075681e-05,1.51174037421025e-07,1.60056073395685e-05,0,0,0,0,0.211905675770604,0.0402830693977231,0.00732263545647128,0.520731996164112,0.00103305414711628,0.000648151012179606,0.00254997261418578,4.11755626170248e-05,0.00158735991766528,0.00106648323706805,0,0.000589139229604405,0.00167391361033947,1.92629849621686e-08,4.83177807806317e-08,1.39738269859818e-05,5.01952921616488e-08,5.31444519402999e-06,0,0,0,0
SAU,2019,261603290344.984,166896805817.713,28255868151.737,4445526903.795,400086787697.564,762270772.944,502557679.169,2152613358.185,51326012.05,714121853.88,846878297.495,0,847490094.546,2378122163.214,8666.666,43906.132,8929497.109,28951.466,3265434.052,0,0,0,0,8.88888e+11,0.637976707393937,0.108010369879045,0.0169933906333233,1.52936450902417,0.00291384245182379,0.00192106788300049,0.00822854083886439,0.000196197884140963,0.00272978926579351,0.00323726164291816,0,0.00323960028724558,0.00909056671297177,3.31290404970481e-08,1.67834785036915e-07,3.41337339344028e-05,1.1066934961644e-07,1.24823890697008e-05,0,0,0,0,0.187759094304021,0.0317878834585876,0.00500122276799214,0.450098086257846,0.000857555477117477,0.00056537795444308,0.00242169244965057,5.77418212980713e-05,0.000803387889002889,0.000952739037420912,0,0.00095342730979156,0.00267539010900586,9.750009000009e-09,4.93944478944479e-08,1.00456942933193e-05,3.25704318204318e-08,3.67361698211698e-06,0,0,0,0
SAU,2020,173853852369.653,100382507626.704,14926861388.962,3225996111.883,237932250946.093,979776155.238,530180083.012,2115714848.44,37949701.985,627105935.256,797139137.938,0,1973308457.067,4254613628.834,0,55749.599,6752297.431,117429.064,4845166.012,0,0,0,0,7.67303e+11,0.577395934910133,0.0858586748898959,0.0185557930866196,1.36857623632173,0.00563563097327733,0.00304957339619208,0.0121695022549256,0.000218285079494875,0.00360708679565311,0.00458511058036897,0,0.0113503867194803,0.0244723575051286,0,3.20669333696809e-07,3.88389290140265e-05,6.75447005628147e-07,2.78691898163871e-05,0,0,0,0,0.130825120749826,0.0194536726546905,0.00420433142042062,0.310089040374002,0.00127690906361372,0.00069096573714947,0.00275733947142133,4.94585606794187e-05,0.000817285916067056,0.00103888442758337,0,0.00257174604695538,0.00554489377577567,0,7.26565633133195e-08,8.80004044165082e-06,1.53041320052183e-07,6.31454068601322e-06,0,0,0,0
SAU,2021,276179086621.923,161020161386.229,35108651288.417,4723586240.31,403043888396.702,1347616112.442,1007448373.48,2454195175.978,73207802.17,1294595298.568,718742714.831,423959.989,1113200938.57,3159325610.35,4000,55964.265,9987918.15,3046.933,7042836.624,0,0,0,0,9.82661e+11,0.583028075571336,0.12712277282776,0.0171033451449435,1.4593570183989,0.0048795009387761,0.00364780833263872,0.00888624553725781,0.000265073663127209,0.00468752110959163,0.00260245163246168,1.53509085059863e-06,0.00403072134167032,0.0114394092941403,1.44833558866672e-08,2.02637591732688e-07,3.61646432833382e-05,1.10324537504576e-08,2.55009773192614e-05,0,0,0,0,0.163861353392705,0.0357281415344834,0.00480693366309439,0.410155575927713,0.00137139472558899,0.00102522474533944,0.00249749931662903,7.44995498651112e-05,0.00131743836233248,0.000731424891016332,4.31440739990699e-07,0.00113284330869954,0.00321507173923662,4.07057978285492e-09,5.69517514178338e-08,1.01641544235499e-05,3.10069596737837e-09,7.16710709390115e-06,0,0,0,0
SAU,2022,411184219840.928,258544564094.252,59494574829.702,7384049059.932,652432316597.458,1463330937.816,2079169306.954,2951812151.805,167624785.143,956727010.215,1048339099.658,1073382.106,981648062.125,2505732875.49,122666.664,244470.127,7816523.805,3567.2,10111540.014,0,0,0,0,1.239075e+12,0.628780365633373,0.144690802708135,0.0179580069069494,1.58671535802094,0.00355882076015006,0.00505653963996564,0.00717880699056726,0.00040766346823292,0.00232676003613447,0.00254956063261271,2.61046522265677e-06,0.00238736803300663,0.00609394221514477,2.98325320089996e-07,5.94551335395547e-07,1.90097854631287e-05,8.67543020347429e-09,2.45912647569787e-05,0,0,0,0,0.208659333853279,0.0480153137055481,0.00595932373741057,0.526547881764589,0.00118098657289995,0.00167800117584004,0.00238227076795593,0.00013528219449428,0.00077213002458689,0.00084606589565442,8.66276945301939e-07,0.000792242650465065,0.00202226086031112,9.89985787785243e-08,1.97300508040272e-07,6.30835405847104e-06,2.87892177632508e-09,8.16055526420919e-06,0,0,0,0
SAU,2023,320018426729.139,175993253253.989,60961930352.523,9510956558.977,492933271498.953,1181125488.338,1515447537.047,2120492229.121,87175060.487,1300231691.228,903768182.739,742837.581,1408748981.048,3947904929.836,202319.995,1642312.226,8349645.125,199186.662,17313370.767,0,0,0,0,1.218585e+12,0.549947248515625,0.190495062973735,0.0297200278627299,1.54032777592575,0.00369080462150292,0.00473550086642249,0.00662615665852194,0.000272406377901433,0.00406299007378255,0.00282411294867074,2.32123377579358e-06,0.00440208707806802,0.0123364925269678,6.32213579286302e-07,5.13193019160125e-06,2.60911385958005e-05,6.22422477467493e-07,5.41011683107045e-05,0,0,0,0,0.14442427344337,0.0500268182790064,0.00780491845786465,0.404512833736631,0.000969259828684909,0.0012436124989615,0.0017401266461683,7.15379398950422e-05,0.00106700122784049,0.000741653789221925,6.09590287915902e-07,0.00115605311164014,0.00323974522075686,1.66028627465462e-07,1.34772069736621e-06,6.85191851614783e-06,1.63457339455188e-07,1.4207766193577e-05,0,0,0,0
SAU,2024,305499387356.915,179494074921.181,38595562122.311,3923356807.516,445400099914.33,1388673177.016,1681487401.696,2426682180.4,153877142.286,709810814.255,651412316.781,946606.91,1774921463.627,4510178805.112,275762.926,364693.324,16979513.175,1408,15243420.419,0,0,0,0,1.239805e+12,0.587543158348393,0.126335972246058,0.0128424375625092,1.45794105764922,0.0045455841631316,0.00550406145244252,0.00794332912217892,0.000503690510207882,0.00232344431324744,0.00213228681869648,3.09855583734471e-06,0.00580990187568972,0.0147632990171688,9.02662779083829e-07,1.19376122864014e-06,5.5579532652754e-05,4.6088472130225e-09,4.98967299112489e-05,0,0,0,0,0.144776053428709,0.0311303488228479,0.00316449506778566,0.359250123942338,0.00112007386404798,0.00135625150866144,0.00195730956110033,0.000124113987510939,0.000572518109101835,0.000525415139300939,7.63512737890233e-07,0.00143161340987252,0.00363781304730341,2.22424434487682e-07,2.94153777408544e-07,1.36953094841528e-05,1.13566246304862e-09,1.22950144732438e-05,0,0,0,0
SEN,2000,693346787,16833277,79342235,782739,194182563,0,2028812,484437,0,6405834,5789247,0,0,6346,15,18902,45566,0,3042701,0,0,0,0,6.016e+09,0.0242782937998961,0.114433695356549,0.0011289285746701,0.280065569843046,0,0.00292611437456622,0.000698693653858383,0,0.00923900437718478,0.00834971346019954,0,0,9.1527070132655e-06,2.16341955876115e-08,2.72619709998022e-05,6.57189170763403e-05,0,0.0043884259032414,0,0,0,0,0.00279808460771277,0.0131885364029255,0.000130109541223404,0.032277686668883,0,0.000337236037234043,8.0524767287234e-05,0,0.00106479953457447,0.000962308344414894,0,0,1.05485372340426e-06,2.49335106382979e-09,3.14195478723404e-06,7.57413563829787e-06,0,0.000505768118351064,0,0,0,0
SEN,2001,782404578,16447338,121123304,821044,277916234,0,2419404,1317844,0,6217818,3534470,0,0,4311,2773,5775,23668,0,2060962,0,0,0,0,6.508e+09,0.0210215257712871,0.154809043052404,0.0010493854753493,0.355207832130042,0,0.00309226718251641,0.00168435108517476,0,0.00794706239563951,0.00451744544879184,0,0,5.50993708526077e-06,3.5442021659541e-06,7.38109178088168e-06,3.02503342458715e-05,0,0.00263413847253844,0,0,0,0,0.00252724923171481,0.0186114480639213,0.000126159188690842,0.0427037851874616,0,0.000371758451137062,0.000202496004917025,0,0.000955411493546404,0.00054309618930547,0,0,6.62415488629379e-07,4.26090964966196e-07,8.87369391518132e-07,3.63675476336816e-06,0,0.000316681315304241,0,0,0,0
SEN,2002,690797399,21348805,134589162,667578,315185456,0,2096544,1431797,76,8082785,3291443,0,36525,150043,1285,4188,721338,0,2084571,0,0,0,0,7.001e+09,0.0309045821986368,0.194831599242892,0.000966387541363629,0.456263235003871,0,0.00303496220894138,0.00207267283008401,1.10017785402808e-07,0.01170065928404,0.0047647009163102,0,5.28736791031259e-05,0.000217202612831494,1.86016913477116e-06,6.06255901667053e-06,0.00104421064851172,0,0.00301763006493312,0,0,0,0,0.00304939365804885,0.0192242768175975,9.53546636194829e-05,0.0450200622768176,0,0.000299463505213541,0.000204513212398229,1.08555920582774e-08,0.00115451864019426,0.000470138980145694,0,5.21711184116555e-06,2.14316526210541e-05,1.83545207827453e-07,5.98200257106128e-07,0.000103033566633338,0,0.000297753320954149,0,0,0,0
SEN,2003,1154534363,43618564,184894593,847184,461575033,0,1960557,1925689,0,16843032,4194022,0,43178,87902,2447,305391,9223972,0,1999169,0,0,0,0,8.767e+09,0.0377802215316133,0.160146461573964,0.000733788466718855,0.399793239415257,0,0.00169813654996426,0.00166793562990728,0,0.0145885930638168,0.0036326523786629,0,3.73986269995499e-05,7.61363219814359e-05,2.11946918032097e-06,0.000264514430914344,0.00798934383904518,0,0.00173158033582063,0,0,0,0,0.00497531242158093,0.0210898360898825,9.66332839055549e-05,0.05264914258013,0,0.00022362917759781,0.000219651990418615,0,0.00192118535416904,0.000478387361697274,0,4.92505988365461e-06,1.00264628721341e-05,2.79114862552755e-07,3.48341507927455e-05,0.00105212410174518,0,0.00022803342078248,0,0,0,0
SEN,2004,1315412288,37604981,214572289,911243,508488769,0,2752576,2614182,0,29781520,4999899,0,1086602,2204570,772,518,22966615,0,3637072,0,0,0,0,1.0072e+10,0.0285879806225438,0.163121700289301,0.000692743262559518,0.386562276815222,0,0.00209255761490955,0.00198734801540793,0,0.0226404453354172,0.00380101284259859,0,0.00082605431765588,0.00167595363074486,5.86888238039631e-07,3.93792885109494e-07,0.0174596323977779,0,0.00276496732863119,0,0,0,0,0.00373361606433678,0.02130384124305,9.04728951548848e-05,0.0504853821485306,0,0.000273289912629071,0.000259549444003177,0,0.00295686258935663,0.000496415706910246,0,0.00010788343923749,0.000218881056393963,7.66481334392375e-08,5.14297061159651e-08,0.00228024374503574,0,0.000361107227958697,0,0,0,0
SEN,2005,1470807171,76741312,229336362,1021982,616845453,0,2886030,2767150,0,29792325,4989810,80,4645152,9900440,0,1082432,41105207,0,2255741,0,0,0,0,1.1015e+10,0.0521763243429278,0.155925512549735,0.000694844314163328,0.41939247044914,0,0.00196220827373162,0.00188138190686045,0,0.0202557653969991,0.00339256572743484,5.43919023359181e-08,0.00315823317399368,0.00673129706953271,0,0.000735944195365906,0.0279473800580212,0,0.00153367555208908,0,0,0,0,0.00696698247843849,0.0208203687698593,9.27809350885157e-05,0.0560004950522016,0,0.000262009078529278,0.000251216522923286,0,0.00270470494779846,0.000453001361779392,7.26282342260554e-09,0.000421711484339537,0.00089881434407626,0,9.8268906037222e-05,0.00373174825238311,0,0.000204788107126645,0,0,0,0
SEN,2006,1491565996,51129295,362422019,1285681,836025191,0,6695382,3851644,0,40241417,7708192,83968,12484783,25078004,61060,4972,29710251,0,2617274,0,0,0,0,1.1699e+10,0.0342789357876995,0.242980880478587,0.000861967223339677,0.560501642731201,0,0.00448882719098941,0.00258228198439032,0,0.0269793070557503,0.00516785178843672,5.6295195938484e-05,0.00837025182491489,0.0168132044222333,4.09368409870883e-05,3.3334093250541e-06,0.0199188310002208,0,0.00175471551846775,0,0,0,0,0.00437039875203009,0.0309788887084366,0.000109896657834003,0.0714612523292589,0,0.000572303786648432,0.000329228481066758,0,0.00343973134455936,0.000658876143260108,7.17736558680229e-06,0.0010671666809129,0.002143602359176,5.219249508505e-06,4.24993589195658e-07,0.00253955474826908,0,0.000223717753654158,0,0,0,0
SEN,2007,1546256022,0,288566407,4586748,591069322,0,10967367,6896060,31440,59467815,11399374,0,12476185,25003055,2631448,767906,31916329,0,2901963,0,0,0,0,1.3996e+10,0,0.186622656852618,0.0029663574044273,0.382258379977388,0,0.00709285321703342,0.00445984358468678,2.03329846756775e-05,0.0384592293604015,0.00737224226635866,0,0.00806864117098973,0.0161700615190878,0.00170181907947971,0.000496622803128524,0.0206410378009186,0,0.00187676746846002,0,0,0,0,0,0.0206177770077165,0.000327718490997428,0.0422313033723921,0,0.000783607244927122,0.000492716490425836,2.24635610174336e-06,0.00424891504715633,0.000814473706773364,0,0.000891410760217205,0.00178644291226065,0.000188014289797085,5.48661046013147e-05,0.00228038932552158,0,0.000207342312089168,0,0,0,0
SEN,2008,2170480818,0,729365988,2764928,1469448413,0,13987849,9698547,0,115273223,13205667,0,21291814,42684102,1478770,506332,15777623,0,2052204,0,0,0,0,1.6852e+10,0,0.336038900667216,0.00127387810897484,0.677015157569571,0,0.00644458540430188,0.00446838641446128,0,0.0531095331707281,0.00608421271935885,0,0.00980972226219416,0.0196657356499153,0.000681309868180554,0.000233281029622995,0.00726918333908077,0,0.000945506628292165,0,0,0,0,0,0.0432806781390933,0.000164071208165203,0.087197271125089,0,0.000830040885354854,0.000575513114170425,0,0.0068403289223831,0.000783626097792547,0,0.00126345917398528,0.00253288048896273,8.77504153809637e-05,3.00458105862806e-05,0.000936246320911465,0,0.000121778067885118,0,0,0,0
SEN,2009,2017385759,0,434921088,389923,876134136,0,8086868,4786517,54905,84275029,11047101,0,181179926,364076267,142065,143228,50334928,0,3909278,0,0,0,0,1.6128e+10,0,0.215586476735905,0.000193281328700011,0.434291821527625,0,0.00400858782903701,0.00237263348303432,2.72159153275752e-05,0.0417743748928685,0.00547594873747694,0,0.0898092619082477,0.180469335314665,7.04203444315084e-05,7.09968330851095e-05,0.0249505716868699,0,0.0019377939903461,0,0,0,0,0,0.0269668333333333,2.41767733134921e-05,0.0543237931547619,0,0.000501417906746032,0.000296783048115079,3.40432787698413e-06,0.00522538622271825,0.000684964099702381,0,0.0112338743799603,0.0225741733010913,8.80859375e-06,8.88070436507936e-06,0.00312096527777778,0,0.000242390749007937,0,0,0,0
SEN,2010,2085661790.556,0,429919470.084,993270.974,867016385.988,0,8121256.191,4178444.223,0,99522327.849,14309143.16,2148.246,204765434.426,409685337.224,6658.683,1762083.711,25162231.681,0,9060044.396,0,0,0,0,1.6134e+10,0,0.206130961419872,0.000476237795838995,0.415703250600793,0,0.00389385097227821,0.00200341409231365,0,0.047717385579792,0.00686072076728482,1.0300068830562e-06,0.0981776793117609,0.196429420665939,3.19259960083217e-06,0.000844855920062792,0.0120643873301683,0,0.00434396623509354,0,0,0,0,0,0.0266467999308293,6.15638387256725e-05,0.0537384644841949,0,0.00050336284808479,0.000258983774823354,0,0.0061684844334325,0.000886893712656502,1.33150241725549e-07,0.0126915479376472,0.0253926699655386,4.1271123094087e-07,0.000109215551692079,0.00155957801419363,0,0.000561549795215074,0,0,0,0
SEN,2011,2541704770,36663,364890750,1315031,740662931,0,11012389,4849667,0,150423518,12386198,280943,247677781,495940214,228116,2120066,57320109,0,15146581,0,0,0,0,1.7811e+10,1.44245706396499e-05,0.143561421572971,0.000517381489589761,0.291403997719216,0,0.00433267825987516,0.00190803710062676,0,0.0591821362478696,0.0048731851732725,0.000110533293762517,0.0974455349509377,0.195121093469876,8.97492119039459e-05,0.000834111823301964,0.0225518359474928,0,0.00595922121985867,0,0,0,0,2.05844702711807e-06,0.020486819942732,7.38325192296895e-05,0.0415845786873281,0,0.000618291449104486,0.000272284936275335,0,0.0084455402840941,0.00069542406378081,1.57735668968615e-05,0.0139058885520184,0.0278446024366964,1.28075908146651e-05,0.000119031272808938,0.00321824204143507,0,0.000850405985065409,0,0,0,0
SEN,2012,2531665004,409378,351330006,3062963,715605855,0,11915355,2782459,0,137316031,14372301,29624,351031908,710418395,0,1466642,45170780,0,17191213,0,0,0,0,1.7672e+10,0.000161703068673457,0.138774287058083,0.0012098610974045,0.282662142846448,0,0.00470652909495288,0.00109906286795597,0,0.0542394158717849,0.00567701531493777,1.17013901733422e-05,0.138656539251984,0.280613111875998,0,0.000579319142810255,0.0178423211319944,0,0.00679047700736002,0,0,0,0,2.31653463105478e-05,0.0198806024219104,0.000173322940244455,0.0404937672589407,0,0.000674250509280217,0.000157450147125396,0,0.00777025978949751,0.000813280952919873,1.67632412856496e-06,0.0198637340425532,0.0402002260638298,0,8.29924173834314e-05,0.00255606496152105,0,0.000972793854685378,0,0,0,0
SEN,2013,2660988556,0,431103755,1541587,871844195,0,21813905,6304942,0,118283688,13842287,0,356405694,738164932,10370,2078769,41599447,0,33224633,0,0,0,0,1.8919e+10,0,0.162008872239584,0.000579328684643919,0.327639212515275,0,0.00819766960320592,0.00236939838985163,0,0.0444510322050404,0.00520193405897534,0,0.133937326861619,0.277402520328614,3.89704795107732e-06,0.000781201781312734,0.0156330800093828,0,0.0124858233324924,0,0,0,0,0,0.0227868151065067,8.1483535070564e-05,0.0460829956657329,0,0.00115301575136107,0.00033325979174375,0,0.00625211099952429,0.000731660605740261,0,0.0188385059464031,0.0390171220466198,5.4812622231619e-07,0.000109877319097204,0.00219881848934933,0,0.00175615164649294,0,0,0,0
